trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1669,False,"{'a': 0.99, 'e': 0.18843540685930069}",20,11,18.87858757881296,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.99, 'e': 0.1882470656387468}",20,9,22.69705885521804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.99, 'e': 0.18805891266527416}",20,9,14.87856014985668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.99, 'e': 0.18787094775072993}",25,18,12.308536254710575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.99, 'e': 0.18768317070714904}",30,16,26.242125172160183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.99, 'e': 0.18749558134675456}",25,19,9.89644689808739,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.99, 'e': 0.18730817948195702}",20,11,17.02386510353489,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.99, 'e': 0.1871209649253546}",25,18,9.993994045362612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.99, 'e': 0.18693393748973264}",25,10,26.952788669557357,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.99, 'e': 0.1867470969880638}",25,15,18.739290408633728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.99, 'e': 0.18656044323350748}",25,9,26.918817442076406,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.99, 'e': 0.18637397603940997}",30,17,24.78590368097407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.99, 'e': 0.186187695219304}",30,20,16.338487872705564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.99, 'e': 0.1860016005869088}",25,20,7.753012103766994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.99, 'e': 0.18581569195612965}",25,11,25.109594437669863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.99, 'e': 0.18562996914105798}",25,13,18.923600670468833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.99, 'e': 0.18544443195597088}",25,9,28.209111418948865,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.99, 'e': 0.18525908021533122}",20,9,16.741783785292572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.99, 'e': 0.18507391373378718}",30,16,29.813497975334943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.99, 'e': 0.18488893232617234}",20,8,25.988252266287752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.99, 'e': 0.1847041358075052}",20,10,19.694593883796088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.99, 'e': 0.18451952399298926}",20,16,8.987207112747202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.99, 'e': 0.1843350966980127}",20,3,25.746881975942088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.99, 'e': 0.1841508537381482}",20,11,15.770686026090246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.99, 'e': 0.18396679492915277}",20,6,26.109634373816895,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.99, 'e': 0.18378292008696764}",20,14,13.185417287132143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.99, 'e': 0.18359922902771786}",30,22,13.603618632972251,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.99, 'e': 0.18341572156771246}",20,8,20.746717183657523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.99, 'e': 0.18323239752344386}",30,22,18.63535063608295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.99, 'e': 0.18304925671158812}",25,13,18.84121068894649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.99, 'e': 0.18286629894900427}",25,12,22.875691796990566,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.99, 'e': 0.18268352405273466}",25,7,30.719051052802065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.99, 'e': 0.1825009318400043}",25,17,15.29047226383859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.99, 'e': 0.182318522128221}",25,17,16.803302076070498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.99, 'e': 0.182136294734975}",20,10,16.072579949273578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.99, 'e': 0.18195424947803895}",25,13,20.81279142624151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.99, 'e': 0.1817723861753675}",20,12,15.25427333303369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.99, 'e': 0.1815907046450974}",20,11,16.84277605596185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.99, 'e': 0.18140920470554706}",25,17,13.751158756821587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.99, 'e': 0.1812278861752166}",20,14,10.690806503523188,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.99, 'e': 0.18104674887278735}",20,8,19.223745942304497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.99, 'e': 0.1808657926171221}",20,16,9.15318427174125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.99, 'e': 0.1806850172272645}",25,13,24.56180386191408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.99, 'e': 0.18050442252243923}",25,15,16.946024612786825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.99, 'e': 0.18032400832205148}",20,7,24.917872843537143,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.99, 'e': 0.1801437744456871}",25,14,20.268182883180387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.99, 'e': 0.17996372071311217}",25,17,15.566434744775972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.99, 'e': 0.17978384694427296}",25,11,24.688661094252502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.99, 'e': 0.17960415295929566}",20,5,24.463545034803484,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.99, 'e': 0.17942463857848634}",30,18,22.148043314675313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.99, 'e': 0.1792453036223305}",20,16,8.27817692025676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.99, 'e': 0.17906614791149322}",25,18,13.308197822659665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.99, 'e': 0.17888717126681877}",35,27,14.92904868019999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.99, 'e': 0.17870837350933053}",25,8,30.89431605589682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.99, 'e': 0.17852975446023064}",35,17,32.704252284844664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.99, 'e': 0.17835131394090015}",25,14,18.39753819215872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.99, 'e': 0.1781730517728984}",20,7,20.89792667389563,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.99, 'e': 0.17799496777796334}",20,6,26.641108155240985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.99, 'e': 0.17781706177801082}",20,12,14.589204898858242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.99, 'e': 0.17763933359513495}",25,11,24.81444291272141,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.99, 'e': 0.17746178305160745}",35,25,21.218173371306545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.99, 'e': 0.17728440996987782}",30,12,30.443235996530696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.99, 'e': 0.17710721417257289}",20,0,28.200755113913637,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1732,False,"{'a': 0.99, 'e': 0.17693019548249692}",30,12,33.02069282959367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.99, 'e': 0.17675335372263115}",25,19,9.833765182032014,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.99, 'e': 0.17657668871613388}",30,20,19.9413338478185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.99, 'e': 0.17640020028634}",25,18,16.341314767459487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.99, 'e': 0.1762238882567611}",25,14,19.144955637875082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.99, 'e': 0.17604775245108517}",20,10,21.856400784600407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.99, 'e': 0.17587179269317638}",20,0,32.6257250146581,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1739,False,"{'a': 0.99, 'e': 0.17569600880707487}",25,10,29.386347231851815,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.99, 'e': 0.17552040061699686}",25,7,33.30601050095892,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.99, 'e': 0.1753449679473341}",20,12,16.664274612091496,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.99, 'e': 0.17516971062265388}",25,11,26.941961330697794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.99, 'e': 0.17499462846769887}",25,17,16.51045421273966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.99, 'e': 0.17481972130738693}",20,7,22.319107632118644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.99, 'e': 0.17464498896681085}",30,15,29.201551361045517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.99, 'e': 0.17447043127123832}",25,17,16.847931818263028,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.99, 'e': 0.17429604804611157}",20,13,15.404677744009533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.99, 'e': 0.1741218391170474}",20,11,15.912980534250615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.99, 'e': 0.17394780430983683}",25,16,17.646709580159797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.99, 'e': 0.17377394345044514}",25,18,14.178778253553055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.99, 'e': 0.1736002563650113}",20,15,10.567584037884746,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.99, 'e': 0.17342674287984836}",30,21,14.394768906976157,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.99, 'e': 0.1732534028214427}",25,15,16.712323895309122,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.99, 'e': 0.17308023601645434}",25,16,20.46202698054996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.99, 'e': 0.17290724229171636}",30,20,20.14128268539602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.99, 'e': 0.17273442147423515}",25,15,21.284973804372807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.99, 'e': 0.17256177339118975}",20,16,9.377758767127588,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.99, 'e': 0.17238929786993218}",25,18,11.73774859934787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.99, 'e': 0.1722169947379868}",30,24,13.494619869144968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.99, 'e': 0.17204486382305054}",35,19,27.706797623150546,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.99, 'e': 0.1718729049529924}",25,14,18.410719536355344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.99, 'e': 0.17170111795585358}",20,14,10.470154828915962,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.99, 'e': 0.17152950265984698}",25,8,29.66026788938005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.99, 'e': 0.17135805889335737}",30,17,25.631291585906485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.99, 'e': 0.1711867864849409}",25,11,24.677891368237457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.99, 'e': 0.17101568526332522}",20,10,19.70280770667974,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.99, 'e': 0.170844755057409}",30,12,31.194244218708832,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.99, 'e': 0.17067399569626215}",20,14,9.281822248637724,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.99, 'e': 0.17050340700912517}",25,19,13.556054356868517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.99, 'e': 0.17033298882540943}",20,6,22.659783783978703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.99, 'e': 0.1701627409746967}",20,13,13.229422401757034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.99, 'e': 0.16999266328673912}",30,19,7.089313933542833,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1773,False,"{'a': 0.99, 'e': 0.16982275559145898}",25,11,22.670748625211644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.99, 'e': 0.1696530177189486}",20,5,28.398539464686067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.99, 'e': 0.16948344949947006}",20,13,15.529581266305708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.99, 'e': 0.16931405076345518}",30,4,38.02536588485512,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.99, 'e': 0.16914482134150513}",20,10,20.796127346770525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.99, 'e': 0.16897576106439058}",25,16,17.194095372046384,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.99, 'e': 0.1688068697630511}",20,11,19.6265882424198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.99, 'e': 0.1686381472685955}",20,3,23.832269292793082,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.99, 'e': 0.1684695934123012}",30,13,31.272628360961715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.99, 'e': 0.16830120802561438}",20,8,23.20429321318398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.99, 'e': 0.16813299094014955}",20,6,22.52741403464713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.99, 'e': 0.16796494198768974}",20,16,6.497895097466257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.99, 'e': 0.16779706100018585}",30,17,26.290134678544085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.99, 'e': 0.167629347809757}",30,18,21.98464460604977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.99, 'e': 0.1674618022486899}",20,14,13.522576874723697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.99, 'e': 0.167294424149439}",20,16,7.084397637046704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.99, 'e': 0.1671272133446262}",20,3,27.75637780391515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.99, 'e': 0.1669601696670407}",25,13,21.069107408972197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.99, 'e': 0.16679329294963874}",20,10,16.93932401031609,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.99, 'e': 0.16662658302554365}",20,6,24.039730961868358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.99, 'e': 0.1664600397280455}",25,13,23.75366716987662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.99, 'e': 0.16629366289060088}",20,15,8.384059233804185,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.99, 'e': 0.16612745234683307}",20,7,21.768807703407745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.99, 'e': 0.16596140793053138}",25,2,37.38884055786919,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.99, 'e': 0.16579552947565152}",20,12,16.13127221511971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.99, 'e': 0.16562981681631492}",20,12,17.686965221534926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.99, 'e': 0.16546426978680895}",20,9,19.62923749515227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.99, 'e': 0.16529888822158653}",30,19,18.018559452718367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.99, 'e': 0.16513367195526615}",30,10,36.377075487277644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.99, 'e': 0.16496862082263145}",20,10,20.097524224760768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.99, 'e': 0.16480373465863135}",20,16,7.24348393282121,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.99, 'e': 0.1646390132983796}",20,6,27.031179728383833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.99, 'e': 0.1644744565771549}",30,11,35.554261903744944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.99, 'e': 0.16431006433040046}",20,13,13.4017490974097,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.99, 'e': 0.16414583639372407}",25,14,19.734951020157247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.99, 'e': 0.16398177260289773}",20,12,14.194754188975672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.99, 'e': 0.16381787279385768}",25,11,23.572531907030555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.99, 'e': 0.16365413680270405}",20,7,23.153001808504232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.99, 'e': 0.1634905644657009}",20,9,18.818246781897994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.99, 'e': 0.1633271556192758}",25,14,23.637419247146763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.99, 'e': 0.16316391010001996}",30,19,19.327633588942298,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.99, 'e': 0.16300082774468777}",20,16,9.522179545837043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.99, 'e': 0.16283790839019696}",25,15,19.90371707610759,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.99, 'e': 0.16267515187362808}",30,20,18.821044526294582,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.99, 'e': 0.16251255803222467}",25,16,21.189093144803007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.99, 'e': 0.16235012670339277}",20,9,19.89555057125855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.99, 'e': 0.16218785772470118}",20,10,16.80771836051927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.99, 'e': 0.16202575093388075}",20,13,11.91162756592636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.99, 'e': 0.16186380616882481}",20,7,21.900766932861924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.99, 'e': 0.1617020232675885}",20,9,18.556762459830487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.99, 'e': 0.16154040206838896}",35,21,28.420620451405473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.99, 'e': 0.16137894240960493}",20,14,11.400218759303305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.99, 'e': 0.16121764412977677}",25,18,11.790410425117827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.99, 'e': 0.16105650706760616}",20,16,7.7261819978256305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.99, 'e': 0.16089553106195606}",20,9,22.914145489397463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.99, 'e': 0.16073471595185038}",25,8,36.13525615151603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.99, 'e': 0.1605740615764741}",30,21,20.99650690741587,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.99, 'e': 0.16041356777517274}",20,14,13.822643956430282,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.99, 'e': 0.16025323438745256}",25,14,17.50886338595854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.99, 'e': 0.1600930612529801}",30,17,25.23888977087329,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.99, 'e': 0.15993304821158225}",20,12,14.067131997545742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.99, 'e': 0.15977319510324592}",35,18,33.362901469592764,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.99, 'e': 0.15961350176811803}",25,13,22.323306751724175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.99, 'e': 0.15945396804650516}",20,12,14.505019373804064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.99, 'e': 0.1592945937788737}",20,8,22.301428004109,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.99, 'e': 0.15913537880584921}",20,2,33.6061188920923,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.99, 'e': 0.15897632296821687}",25,14,18.86232812080276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.99, 'e': 0.15881742610692068}",20,8,21.48896471235143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.99, 'e': 0.15865868806306388}",20,8,21.432886550733762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.99, 'e': 0.1585001086779083}",20,10,19.062122506463293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.99, 'e': 0.1583416877928747}",25,14,16.850635697765913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.99, 'e': 0.15818342524954201}",25,11,22.42497696202413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.99, 'e': 0.1580253208896478}",20,13,13.05676159566619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.99, 'e': 0.1578673745550876}",20,11,15.34743193268169,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.99, 'e': 0.15770958608791516}",25,12,21.693851503737424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.99, 'e': 0.15755195533034191}",20,13,14.302812475885926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.99, 'e': 0.15739448212473714}",20,0,33.91112746339205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1850,False,"{'a': 0.99, 'e': 0.1572371663136276}",30,12,28.958918490490756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.99, 'e': 0.1570800077396975}",25,20,9.975547296867319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
